Last position of orbit,   A
-0.0840903   0.          3.58237096  1.         0.207113
 0.00414151  0.          3.86915344  1.         0.207114
 0.08409202  0.          2.70079213  1.         0.207115
-0.00414278  0.          2.4140195   1.         0.207116
-0.08409372  0.          3.58241516  1.         0.207117
 0.00414402  0.          3.86917892  1.         0.207118
 0.08409558  0.          2.70074451  1.         0.207119
-0.00414539  0.          2.41399281  1.         0.20712
-0.08409731  0.          3.58246267  1.         0.207121
 0.00414664  0.          3.8692071   1.         0.207122
 0.08409904  0.          2.70069817  1.         0.207123
-0.00414794  0.          2.41396503  1.         0.207124
-0.08410086  0.          3.58251103  1.         0.207125
 0.0041492   0.          3.86923307  1.         0.207126
 0.08410264  0.          2.70064934  1.         0.207127
-0.00415046  0.          2.41393907  1.         0.207128
-0.08410431  0.          3.58255594  1.         0.207129
 0.00415185  0.          3.86926067  1.         0.20713
 0.08410611  0.          2.7006042   1.         0.207131
-0.00415311  0.          2.41391236  1.         0.207132
-0.0841079   0.          3.58260528  1.         0.207133
 0.00415435  0.          3.86928667  1.         0.207134
 0.08410969  0.          2.70055465  1.         0.207135
-0.00415568  0.          2.41388587  1.         0.207136
-0.08411143  0.          3.58265251  1.         0.207137
 0.00415691  0.          3.86931327  1.         0.207138
 0.08411318  0.          2.70050939  1.         0.207139
-0.00415825  0.          2.41385889  1.         0.20714
-0.08411497  0.          3.58270045  1.         0.207141
 0.00415952  0.          3.86934051  1.         0.207142
 0.08411661  0.          2.70046565  1.         0.207143
-0.00416085  0.          2.41383212  1.         0.207144
-0.08411847  0.          3.58274658  1.         0.207145
 0.00416209  0.          3.86936699  1.         0.207146
 0.08412025  0.          2.7004151   1.         0.207147
-0.00416328  0.          2.4138058   1.         0.207148
-0.08412206  0.          3.58279521  1.         0.207149
 0.00416468  0.          3.86939411  1.         0.20715
 0.08412377  0.          2.70036872  1.         0.207151
-0.00416593  0.          2.41377886  1.         0.207152
-0.08412558  0.          3.58284162  1.         0.207153
 0.00416733  0.          3.86942058  1.         0.207154
 0.08412732  0.          2.70032026  1.         0.207155
-0.00416856  0.          2.41375154  1.         0.207156
-0.08412911  0.          3.58288923  1.         0.207157
 0.00416984  0.          3.86944732  1.         0.207158
 0.08413083  0.          2.7002736   1.         0.207159
-0.00417112  0.          2.41372489  1.         0.20716
-0.08413262  0.          3.58293623  1.         0.207161
 0.00417238  0.          3.86947419  1.         0.207162
 0.08413437  0.          2.70022671  1.         0.207163
-0.00417381  0.          2.41369781  1.         0.207164
-0.08413614  0.          3.5829828   1.         0.207165
 0.00417497  0.          3.86949949  1.         0.207166
 0.08413786  0.          2.7001801   1.         0.207167
-0.00417625  0.          2.41367101  1.         0.207168
-0.0841396   0.          3.58302744  1.         0.207169
 0.00417754  0.          3.86952777  1.         0.20717
 0.08414137  0.          2.70013308  1.         0.207171
-0.00417888  0.          2.41364421  1.         0.207172
-0.08414317  0.          3.5830767   1.         0.207173
 0.00418021  0.          3.8695541   1.         0.207174
 0.08414481  0.          2.70008904  1.         0.207175
-0.00418134  0.          2.41361577  1.         0.207176
-0.08414669  0.          3.58312362  1.         0.207177
 0.00418263  0.          3.86958082  1.         0.207178
 0.08414842  0.          2.70003896  1.         0.207179
-0.00418401  0.          2.41359056  1.         0.20718
-0.08415016  0.          3.58317027  1.         0.207181
 0.00418525  0.          3.86960763  1.         0.207182
 0.08415197  0.          2.69999157  1.         0.207183
-0.00418655  0.          2.41356335  1.         0.207184
-0.08415366  0.          3.58321626  1.         0.207185
 0.00418783  0.          3.86963367  1.         0.207186
 0.08415553  0.          2.69994334  1.         0.207187
-0.00418913  0.          2.4135363   1.         0.207188
-0.08415719  0.          3.58326223  1.         0.207189
 0.0041904  0.         3.8696614  1.        0.20719
 0.08415897  0.          2.69989856  1.         0.207191
-0.00419164  0.          2.41351188  1.         0.207192
-0.08416071  0.          3.58331241  1.         0.207193
 0.00419297  0.          3.86968898  1.         0.207194
 0.08416246  0.          2.69985128  1.         0.207195
-0.00419423  0.          2.41348563  1.         0.207196
-0.08416423  0.          3.58335758  1.         0.207197
 0.00419552  0.          3.869714    1.         0.207198
 0.08416605  0.          2.69980439  1.         0.207199
-0.00419683  0.          2.41345605  1.         0.2072
-0.08416772  0.          3.58340359  1.         0.207201
 0.00419812  0.          3.86974191  1.         0.207202
 0.08416949  0.          2.69975937  1.         0.207203
-0.00419935  0.          2.41343011  1.         0.207204
-0.08417133  0.          3.5834521   1.         0.207205
 0.00420068  0.          3.86976808  1.         0.207206
 0.08417304  0.          2.69971081  1.         0.207207
-0.00420196  0.          2.41340393  1.         0.207208
-0.08417479  0.          3.58349711  1.         0.207209
 0.00420323  0.          3.86979506  1.         0.20721
 0.0841766   0.          2.69966215  1.         0.207211
-0.00420453  0.          2.41337735  1.         0.207212
-0.08417831  0.          3.5835447   1.         0.207213
 0.00420579  0.          3.86982189  1.         0.207214
 0.08418012  0.          2.69961596  1.         0.207215
-0.00420703  0.          2.41335071  1.         0.207216
-0.08418187  0.          3.58359297  1.         0.207217
 0.00420832  0.          3.86984869  1.         0.207218
 0.08418362  0.          2.69956907  1.         0.207219
-0.00420959  0.          2.41332463  1.         0.20722
-0.08418541  0.          3.58364087  1.         0.207221
 0.00421091  0.          3.86987527  1.         0.207222
 0.08418711  0.          2.69952305  1.         0.207223
-0.00421221  0.          2.41329682  1.         0.207224
-0.08418881  0.          3.583684    1.         0.207225
 0.00421342  0.          3.86990195  1.         0.207226
 0.08419055  0.          2.69947765  1.         0.207227
-0.00421478  0.          2.41327022  1.         0.207228
-0.08419233  0.          3.58373272  1.         0.207229
 0.00421603  0.          3.86992842  1.         0.20723
 0.08419414  0.          2.69942872  1.         0.207231
-0.00421726  0.          2.413245    1.         0.207232
-0.08419585  0.          3.5837795   1.         0.207233
 0.0042185  0.         3.8699554  1.        0.207234
 0.08419752  0.          2.69938499  1.         0.207235
-0.00421988  0.          2.41321634  1.         0.207236
-0.08419943  0.          3.58382807  1.         0.207237
 0.00422113  0.          3.8699819   1.         0.207238
 0.08420114  0.          2.69933602  1.         0.207239
-0.00422236  0.          2.41319022  1.         0.20724
-0.08420293  0.          3.58387351  1.         0.207241
 0.00422368  0.          3.87000919  1.         0.207242
 0.08420459  0.          2.69928887  1.         0.207243
-0.00422493  0.          2.41316326  1.         0.207244
-0.08420639  0.          3.58391981  1.         0.207245
 0.00422641  0.          3.87003633  1.         0.207246
 0.08420809  0.          2.69924379  1.         0.207247
-0.00422755  0.          2.41313571  1.         0.207248
-0.08420989  0.          3.58396695  1.         0.207249
 0.00422866  0.          3.87006183  1.         0.20725
 0.08421161  0.          2.69919665  1.         0.207251
-0.00423008  0.          2.4131103   1.         0.207252
-0.08421331  0.          3.58401097  1.         0.207253
 0.00423133  0.          3.87008926  1.         0.207254
 0.08421516  0.          2.69914926  1.         0.207255
-0.00423256  0.          2.41308524  1.         0.207256
-0.08421697  0.          3.58406152  1.         0.207257
 0.00423385  0.          3.87011556  1.         0.207258
 0.08421867  0.          2.69910183  1.         0.207259
-0.00423517  0.          2.41305601  1.         0.20726
-0.08422039  0.          3.58410583  1.         0.207261
 0.00423639  0.          3.87014255  1.         0.207262
 0.08422215  0.          2.69905466  1.         0.207263
-0.00423778  0.          2.41302937  1.         0.207264
-0.08422384  0.          3.58415233  1.         0.207265
 0.00423898  0.          3.8701691   1.         0.207266
 0.08422566  0.          2.69900755  1.         0.207267
-0.0042402   0.          2.41300305  1.         0.207268
-0.08422736  0.          3.58419899  1.         0.207269
 0.00424154  0.          3.87019577  1.         0.20727
 0.08422917  0.          2.69896112  1.         0.207271
-0.00424275  0.          2.41297633  1.         0.207272
-0.08423083  0.          3.58424556  1.         0.207273
 0.00424413  0.          3.87022273  1.         0.207274
 0.08423262  0.          2.69891587  1.         0.207275
-0.00424535  0.          2.41295024  1.         0.207276
-0.0842344   0.          3.58429263  1.         0.207277
 0.00424665  0.          3.87024989  1.         0.207278
 0.0842361   0.          2.69886996  1.         0.207279
-0.00424779  0.          2.41292387  1.         0.20728
-0.08423786  0.          3.58433936  1.         0.207281
 0.0042492   0.          3.87027671  1.         0.207282
 0.08423964  0.          2.69882105  1.         0.207283
-0.00425038  0.          2.41289753  1.         0.207284
-0.08424137  0.          3.58438651  1.         0.207285
 0.00425169  0.          3.87030223  1.         0.207286
 0.08424307  0.          2.6987774   1.         0.207287
-0.00425298  0.          2.41287077  1.         0.207288
-0.08424485  0.          3.58443243  1.         0.207289
 0.00425422  0.          3.87032925  1.         0.20729
 0.0842466   0.          2.69872916  1.         0.207291
-0.00425547  0.          2.41284289  1.         0.207292
-0.08424835  0.          3.58448181  1.         0.207293
 0.00425672  0.          3.87035544  1.         0.207294
 0.08425002  0.          2.69868487  1.         0.207295
-0.00425802  0.          2.41281562  1.         0.207296
-0.08425179  0.          3.58452503  1.         0.207297
 0.00425931  0.          3.87038225  1.         0.207298
 0.08425362  0.          2.69863585  1.         0.207299
-0.00426055  0.          2.41278885  1.         0.2073
-0.08425535  0.          3.58457223  1.         0.207301
 0.00426186  0.          3.8704086   1.         0.207302
 0.08425707  0.          2.69859049  1.         0.207303
-0.00426313  0.          2.41276283  1.         0.207304
-0.08425887  0.          3.58461977  1.         0.207305
 0.00426433  0.          3.87043475  1.         0.207306
 0.08426048  0.          2.69854558  1.         0.207307
-0.00426562  0.          2.41273566  1.         0.207308
-0.08426235  0.          3.58466547  1.         0.207309
 0.00426694  0.          3.87046116  1.         0.20731
 0.08426399  0.          2.69849913  1.         0.207311
-0.00426817  0.          2.41271014  1.         0.207312
-0.08426584  0.          3.58471246  1.         0.207313
 0.00426942  0.          3.8704897   1.         0.207314
 0.08426748  0.          2.69845262  1.         0.207315
-0.00427072  0.          2.41268315  1.         0.207316
-0.08426933  0.          3.58475972  1.         0.207317
 0.00427196  0.          3.87051582  1.         0.207318
 0.08427106  0.          2.69840231  1.         0.207319
-0.0042732   0.          2.41265733  1.         0.20732
-0.08427282  0.          3.58480556  1.         0.207321
 0.00427447  0.          3.87054217  1.         0.207322
 0.0842745   0.          2.69835813  1.         0.207323
-0.00427574  0.          2.41263044  1.         0.207324
-0.08427618  0.          3.58484905  1.         0.207325
 0.00427705  0.          3.87056959  1.         0.207326
 0.08427794  0.          2.6983112   1.         0.207327
-0.00427837  0.          2.41260335  1.         0.207328
-0.08427974  0.          3.58489687  1.         0.207329
 0.00427956  0.          3.87059558  1.         0.20733
 0.08428148  0.          2.69826497  1.         0.207331
-0.00428084  0.          2.41257726  1.         0.207332
-0.08428321  0.          3.58494391  1.         0.207333
 0.00428209  0.          3.87062254  1.         0.207334
 0.08428496  0.          2.69821939  1.         0.207335
